Price,NTPC.NS : BDL.NS,BEL.NS : BDL.NS,NTPC.NS : HAL.NS,HINDZINC.NS : POWERGRID.NS,TCS.NS : HAVELLS.NS,HINDZINC.NS : MGL.NS,BEL.NS : POWERGRID.NS,COALINDIA.NS : BDL.NS,BPCL.NS : MGL.NS,IOC.NS : GAIL.NS,BDL.NS : HAL.NS,NTPC.NS : HINDZINC.NS,HINDZINC.NS : GAIL.NS,HINDZINC.NS : SBILIFE.NS,AMBUJACEM.NS : HAVELLS.NS,LT.NS : HINDZINC.NS,JINDALSTEL.NS : HINDZINC.NS,BDL.NS : POWERGRID.NS,CEATLTD.NS : HINDZINC.NS,APOLLOHOSP.NS : SBILIFE.NS,APOLLOHOSP.NS : HAVELLS.NS,TATASTEEL.NS : AMBUJACEM.NS,TCS.NS : INFY.NS,APOLLOHOSP.NS : TCS.NS,SBIN.NS : JINDALSTEL.NS,LT.NS : APOLLOTYRE.NS,GRASIM.NS : HAVELLS.NS,JSWSTEEL.NS : APOLLOHOSP.NS,ULTRACEMCO.NS : APOLLOHOSP.NS,APOLLOHOSP.NS : HDFCBANK.NS,CEATLTD.NS : HAL.NS,NTPC.NS : CEATLTD.NS,MRF.NS : HINDZINC.NS,SBIN.NS : TATAPOWER.NS,MGL.NS : POWERGRID.NS,ABB.NS : HINDZINC.NS,NTPC.NS : POWERGRID.NS,COALINDIA.NS : HAL.NS,GRASIM.NS : APOLLOHOSP.NS,IGL.NS : HDFCLIFE.NS,SBIN.NS : VEDL.NS,SBIN.NS : GRASIM.NS,GAIL.NS : LICHSGFIN.NS,IOC.NS : LICHSGFIN.NS,BDL.NS : CEATLTD.NS,IOC.NS : HINDZINC.NS,JINDALSTEL.NS : AMBUJACEM.NS,BAJFINANCE.NS : HDFCBANK.NS,SIEMENS.NS : MGL.NS,VEDL.NS : HINDZINC.NS,HDFCBANK.NS : HAVELLS.NS,HINDZINC.NS : APOLLOTYRE.NS,JSWSTEEL.NS : GRASIM.NS,NTPC.NS : BEL.NS,SBILIFE.NS : HAVELLS.NS,JSWSTEEL.NS : HAVELLS.NS,CGPOWER.NS : HINDZINC.NS,APOLLOHOSP.NS : AMBUJACEM.NS,SBIN.NS : CGPOWER.NS,TATASTEEL.NS : SBIN.NS,CGPOWER.NS : BDL.NS,HAL.NS : MGL.NS,ULTRACEMCO.NS : JINDALSTEL.NS,JSWSTEEL.NS : HDFCBANK.NS,CGPOWER.NS : CEATLTD.NS,ICICIPRULI.NS : INFY.NS,SBIN.NS : AMBUJACEM.NS,ULTRACEMCO.NS : GRASIM.NS,TATAPOWER.NS : HINDZINC.NS,TCS.NS : HDFCBANK.NS,TCS.NS : ICICIPRULI.NS,CGPOWER.NS : JINDALSTEL.NS,ICICIBANK.NS : APOLLOHOSP.NS,TCS.NS : SBILIFE.NS,AMBUJACEM.NS : SBILIFE.NS
2018-06-21,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,EXIT,HOLD,EXIT,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,EXIT,HOLD,EXIT,NONE,EXIT,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,EXIT,NONE,HOLD,NONE,EXIT,HOLD,NONE
2018-06-22,EXIT,NONE,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,EXIT,NONE,EXIT,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,EXIT,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,SHORT,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,EXIT,NONE,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,EXIT,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE
2018-06-25,NONE,NONE,NONE,NONE,NONE,NONE,NONE,SHORT,NONE,NONE,HOLD,NONE,NONE,NONE,LONG,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,EXIT,NONE,NONE,NONE,NONE,NONE,SHORT,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,LONG,NONE,NONE,NONE,NONE,LONG,NONE,NONE,HOLD,NONE,NONE,EXIT,NONE
2018-06-26,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,SHORT,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,HOLD,SHORT,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,LONG,NONE,HOLD,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,SHORT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,SHORT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
2018-06-27,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,SHORT,SHORT,HOLD,NONE,EXIT,NONE,HOLD,NONE,NONE,LONG,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,SHORT,LONG,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,LONG,SHORT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,LONG,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE
2018-06-28,NONE,NONE,LONG,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,EXIT,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,LONG,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,LONG,NONE,EXIT,NONE,NONE,NONE,LONG,NONE,NONE,NONE,LONG,NONE,NONE,SHORT,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,LONG,SHORT,NONE,NONE
2018-06-29,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,SHORT,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,LONG,NONE,NONE,NONE,NONE,HOLD,NONE,LONG,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,LONG,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,LONG,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE
2018-07-02,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,EXIT,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,SHORT,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,SHORT,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE
2018-07-03,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,SHORT,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,SHORT,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE
2018-07-04,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,EXIT,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,SHORT,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE
2018-07-05,NONE,NONE,NONE,NONE,NONE,NONE,NONE,EXIT,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE
2018-07-06,NONE,NONE,NONE,NONE,NONE,NONE,LONG,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,LONG,NONE,HOLD,NONE,NONE,NONE,NONE,LONG,NONE,NONE,EXIT,HOLD,HOLD,LONG,NONE,EXIT,EXIT,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,EXIT,NONE,EXIT,EXIT,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,SHORT,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE
2018-07-09,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,EXIT,HOLD,NONE,NONE,NONE,HOLD,NONE,LONG,HOLD,EXIT,NONE,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,EXIT,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE
2018-07-10,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,SHORT,HOLD,NONE,HOLD,NONE,NONE,SHORT,NONE,EXIT,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,SHORT,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,EXIT,HOLD,NONE,NONE,HOLD,EXIT,EXIT,NONE,NONE
2018-07-11,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,LONG,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,EXIT,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,LONG,NONE
2018-07-12,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,LONG,EXIT,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE
2018-07-13,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,EXIT,HOLD,EXIT,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,LONG,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE
2018-07-16,NONE,NONE,NONE,NONE,NONE,NONE,EXIT,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,EXIT,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE
2018-07-17,NONE,NONE,NONE,NONE,LONG,NONE,NONE,NONE,NONE,EXIT,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,EXIT,NONE,NONE,HOLD,NONE,HOLD,HOLD,LONG,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,SHORT,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE
2018-07-18,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,SHORT,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,LONG,NONE,NONE,NONE,NONE,NONE,HOLD,EXIT,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,LONG,NONE,HOLD,NONE
2018-07-19,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,LONG,HOLD,HOLD,NONE,NONE,NONE,LONG,HOLD,NONE,HOLD,HOLD,NONE,SHORT,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,LONG
2018-07-20,LONG,LONG,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,SHORT,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,LONG,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,LONG,SHORT,LONG,NONE,NONE,HOLD,LONG,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,SHORT,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,SHORT,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD
2018-07-23,NONE,NONE,LONG,NONE,HOLD,SHORT,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,EXIT,NONE,HOLD,HOLD,NONE,HOLD,EXIT,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,LONG,LONG,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,LONG,SHORT,NONE,SHORT,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,SHORT,NONE,SHORT,NONE,HOLD,HOLD,EXIT,NONE,HOLD,NONE,NONE,EXIT,HOLD,LONG,HOLD,EXIT
2018-07-24,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,SHORT,EXIT,HOLD,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,LONG,NONE,NONE,EXIT,SHORT,NONE,HOLD,HOLD,SHORT,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,SHORT,NONE,HOLD,NONE,NONE,HOLD,EXIT,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,LONG
2018-07-25,EXIT,HOLD,HOLD,LONG,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,EXIT,HOLD,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,EXIT,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,LONG,NONE,HOLD,NONE,HOLD,NONE,NONE,LONG,NONE,EXIT,SHORT,NONE,NONE,HOLD,NONE,HOLD,HOLD
2018-07-26,NONE,HOLD,EXIT,HOLD,HOLD,NONE,NONE,NONE,SHORT,NONE,HOLD,NONE,HOLD,NONE,EXIT,NONE,HOLD,SHORT,HOLD,SHORT,HOLD,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,LONG,NONE,HOLD,HOLD,HOLD,NONE,NONE,EXIT,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,SHORT,HOLD,NONE,EXIT,NONE
2018-07-27,NONE,HOLD,NONE,EXIT,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,SHORT,NONE,NONE,EXIT,HOLD,NONE,NONE,HOLD,NONE,NONE,EXIT,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,SHORT,HOLD,EXIT,NONE,NONE,EXIT
2018-07-30,NONE,EXIT,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,EXIT,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,LONG,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,EXIT,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE
2018-07-31,NONE,NONE,SHORT,NONE,HOLD,HOLD,LONG,SHORT,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,NONE,SHORT,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,EXIT,HOLD,HOLD,NONE,HOLD,NONE,NONE
2018-08-01,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,EXIT,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,LONG,HOLD,NONE,EXIT,EXIT,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE
2018-08-02,NONE,NONE,HOLD,NONE,HOLD,NONE,EXIT,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,EXIT,HOLD,NONE,NONE,NONE,EXIT,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,LONG,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE
2018-08-03,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,SHORT,HOLD,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,LONG,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE
2018-08-06,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,LONG,HOLD,NONE,HOLD,NONE,EXIT,HOLD,NONE,NONE,NONE,HOLD,EXIT,HOLD,HOLD,HOLD,NONE,NONE,HOLD,EXIT,NONE,HOLD,HOLD,LONG,EXIT,HOLD,NONE,NONE,HOLD,SHORT,NONE,NONE,EXIT,HOLD,HOLD,NONE,SHORT,SHORT,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE
2018-08-07,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,EXIT,SHORT,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,SHORT,HOLD,HOLD,HOLD,NONE,HOLD,EXIT,HOLD,HOLD,HOLD,NONE,NONE,SHORT,HOLD,HOLD,NONE,HOLD,NONE,NONE
2018-08-08,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,EXIT,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE
2018-08-09,NONE,NONE,EXIT,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,LONG,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE
2018-08-10,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,SHORT,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,LONG
